"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",Sales,Quantity,Discount,Profit
1457,CA-2017-148474,6/12/2017,6/19/2017,"Standard Class",ME-17320,"Maria Etezadi","Home Office","United States",Columbus,Georgia,31907,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42" Round Tables"",452.94,3,0,67.941
1468,CA-2015-100769,5/16/2015,5/16/2015,"Same Day",TH-21550,"Tracy Hopkins","Home Office","United States",Jacksonville,Florida,32216,South,TEC-AC-10002402,Technology,Accessories,"Razer Kraken PRO Over Ear PC and Music Headset",255.968,4,0.2,31.996
1478,CA-2016-121958,11/13/2016,11/17/2016,"Standard Class",CS-12505,"Cindy Stewart",Consumer,"United States",Thomasville,"North Carolina",27360,South,OFF-SU-10000381,"Office Supplies",Supplies,"Acme Forged Steel Scissors with Black Enamel Handles",52.136,7,0.2,5.8653
1483,CA-2017-101210,8/25/2017,8/28/2017,"Second Class",DW-13540,"Don Weiss",Consumer,"United States",Jackson,Tennessee,38301,South,OFF-AR-10003560,"Office Supplies",Art,"Zebra Zazzle Fluorescent Highlighters",9.728,2,0.2,1.7024
1484,CA-2017-101210,8/25/2017,8/28/2017,"Second Class",DW-13540,"Don Weiss",Consumer,"United States",Jackson,Tennessee,38301,South,OFF-PA-10000130,"Office Supplies",Paper,"Xerox 199",3.424,1,0.2,1.07
1495,CA-2014-123925,12/17/2014,12/19/2014,"Second Class",RF-19840,"Roy Französisch",Consumer,"United States",Columbus,Georgia,31907,South,OFF-AR-10002952,"Office Supplies",Art,"Stanley Contemporary Battery Pencil Sharpeners",40.05,3,0,11.214
1508,CA-2016-134208,9/17/2016,9/23/2016,"Standard Class",CS-12505,"Cindy Stewart",Consumer,"United States",Columbus,Georgia,31907,South,TEC-MA-10004458,Technology,Machines,"Lexmark X 9575 Professional All-in-One Color Printer",396,4,0,190.08
1531,CA-2015-103793,3/26/2015,3/31/2015,"Standard Class",BV-11245,"Benjamin Venier",Corporate,"United States",Miami,Florida,33142,South,OFF-PA-10001125,"Office Supplies",Paper,"Xerox 1988",74.352,3,0.2,23.235
1554,CA-2017-158386,10/16/2017,10/21/2017,"Standard Class",BO-11425,"Bobby Odegard",Consumer,"United States",Richmond,Kentucky,40475,South,OFF-BI-10003719,"Office Supplies",Binders,"Large Capacity Hanging Post Binders",124.75,5,0,57.385
1565,CA-2014-116239,3/4/2014,3/4/2014,"Same Day",CL-12565,"Clay Ludtke",Consumer,"United States",Columbia,"South Carolina",29203,South,OFF-ST-10001370,"Office Supplies",Storage,"Sensible Storage WireTech Storage Systems",354.9,5,0,17.745
1570,CA-2017-165029,11/26/2017,11/30/2017,"Standard Class",AH-10075,"Adam Hart",Corporate,"United States",Atlanta,Georgia,30318,South,OFF-AR-10003504,"Office Supplies",Art,"Newell 347",12.84,3,0,3.7236
1578,CA-2016-154403,5/23/2016,5/27/2016,"Standard Class",AP-10720,"Anne Pryor","Home Office","United States",Florence,Alabama,35630,South,OFF-PA-10001526,"Office Supplies",Paper,"Xerox 1949",4.98,1,0,2.4402
1590,CA-2016-109911,5/12/2016,5/16/2016,"Standard Class",VG-21805,"Vivek Grady",Corporate,"United States","Virginia Beach",Virginia,23464,South,OFF-AR-10001662,"Office Supplies",Art,"Rogers Handheld Barrel Pencil Sharpener",10.96,4,0,2.9592
1603,US-2016-132857,12/11/2016,12/17/2016,"Standard Class",CA-12775,"Cynthia Arntzen",Consumer,"United States",Smyrna,Tennessee,37167,South,OFF-AR-10003251,"Office Supplies",Art,"Prang Drawing Pencil Set",6.672,3,0.2,1.668
1628,CA-2015-143119,9/24/2015,9/30/2015,"Standard Class",MC-17275,"Marc Crier",Consumer,"United States",Lafayette,Louisiana,70506,South,FUR-CH-10001270,Furniture,Chairs,"Harbour Creations Steel Folding Chair",517.5,6,0,155.25
1674,CA-2015-150560,12/11/2015,12/12/2015,"First Class",SW-20455,"Shaun Weien",Consumer,"United States",Suffolk,Virginia,23434,South,OFF-LA-10003930,"Office Supplies",Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62,2,0,96.3438
1729,CA-2016-106894,2/7/2016,2/7/2016,"Same Day",CA-12265,"Christina Anderson",Consumer,"United States",Springfield,Virginia,22153,South,TEC-AC-10003063,Technology,Accessories,"Micro Innovations USB RF Wireless Keyboard with Mouse",100,4,0,21
1730,CA-2016-106894,2/7/2016,2/7/2016,"Same Day",CA-12265,"Christina Anderson",Consumer,"United States",Springfield,Virginia,22153,South,OFF-LA-10001045,"Office Supplies",Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters by Universal",7.83,3,0,3.6018
1731,CA-2014-125136,9/28/2014,10/3/2014,"Standard Class",KD-16495,"Keith Dawkins",Corporate,"United States",Fayetteville,"North Carolina",28314,South,OFF-PA-10001457,"Office Supplies",Paper,"White GlueTop Scratch Pads",96.256,8,0.2,31.2832
1732,CA-2014-125136,9/28/2014,10/3/2014,"Standard Class",KD-16495,"Keith Dawkins",Corporate,"United States",Fayetteville,"North Carolina",28314,South,OFF-PA-10001804,"Office Supplies",Paper,"Xerox 195",10.688,2,0.2,3.7408
1735,CA-2017-101483,7/29/2017,8/1/2017,"Second Class",AG-10675,"Anna Gayman",Consumer,"United States",Jacksonville,"North Carolina",28540,South,OFF-AP-10002082,"Office Supplies",Appliances,"Holmes HEPA Air Purifier",34.848,2,0.2,6.534
1736,CA-2017-101483,7/29/2017,8/1/2017,"Second Class",AG-10675,"Anna Gayman",Consumer,"United States",Jacksonville,"North Carolina",28540,South,TEC-PH-10003442,Technology,Phones,"Samsung Replacement EH64AVFWE Premium Headset",22,5,0.2,1.375
1737,CA-2017-101483,7/29/2017,8/1/2017,"Second Class",AG-10675,"Anna Gayman",Consumer,"United States",Jacksonville,"North Carolina",28540,South,OFF-AR-10002833,"Office Supplies",Art,"Newell 322",4.368,3,0.2,0.3822
1747,CA-2016-155670,8/13/2016,8/17/2016,"Second Class",EM-14065,"Erin Mull",Consumer,"United States",Jacksonville,"North Carolina",28540,South,OFF-BI-10000138,"Office Supplies",Binders,"Acco Translucent Poly Ring Binders",11.232,8,0.7,-8.2368
1748,CA-2016-155670,8/13/2016,8/17/2016,"Second Class",EM-14065,"Erin Mull",Consumer,"United States",Jacksonville,"North Carolina",28540,South,OFF-PA-10004947,"Office Supplies",Paper,"Easy-staple paper",10.272,3,0.2,3.21
1764,CA-2016-110254,8/4/2016,8/8/2016,"Standard Class",ML-17755,"Max Ludwig","Home Office","United States",Suffolk,Virginia,23434,South,OFF-SU-10002573,"Office Supplies",Supplies,"Acme 10" Easy Grip Assistive Scissors"",35.06,2,0,10.518
1765,CA-2016-110254,8/4/2016,8/8/2016,"Standard Class",ML-17755,"Max Ludwig","Home Office","United States",Suffolk,Virginia,23434,South,OFF-LA-10004484,"Office Supplies",Labels,"Avery 476",4.13,1,0,1.8998
1766,CA-2016-110254,8/4/2016,8/8/2016,"Standard Class",ML-17755,"Max Ludwig","Home Office","United States",Suffolk,Virginia,23434,South,FUR-FU-10001591,Furniture,Furnishings,"Advantus Panel Wall Certificate Holder - 8.5x11",109.8,9,0,46.116
1767,CA-2016-110254,8/4/2016,8/8/2016,"Standard Class",ML-17755,"Max Ludwig","Home Office","United States",Suffolk,Virginia,23434,South,OFF-LA-10002034,"Office Supplies",Labels,"Avery 478",9.82,2,0,4.8118
1768,US-2014-158057,3/22/2014,3/26/2014,"Standard Class",CC-12685,"Craig Carroll",Consumer,"United States",Greensboro,"North Carolina",27405,South,OFF-BI-10004410,"Office Supplies",Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.644,4,0.7,-5.8604
1769,US-2014-158057,3/22/2014,3/26/2014,"Standard Class",CC-12685,"Craig Carroll",Consumer,"United States",Greensboro,"North Carolina",27405,South,OFF-BI-10002735,"Office Supplies",Binders,"GBC Prestige Therm-A-Bind Covers",51.465,5,0.7,-39.4565
1812,CA-2014-132612,6/9/2014,6/11/2014,"Second Class",FO-14305,"Frank Olsen",Consumer,"United States",Harrisonburg,Virginia,22801,South,FUR-TA-10004534,Furniture,Tables,"Bevis 44 x 96 Conference Tables",1441.3,7,0,245.021
1828,CA-2016-109344,2/8/2016,2/11/2016,"Second Class",CH-12070,"Cathy Hwang","Home Office","United States",Raleigh,"North Carolina",27604,South,TEC-PH-10002624,Technology,Phones,"Samsung Galaxy S4 Mini",1127.976,3,0.2,126.8973
1829,US-2015-140851,7/13/2015,7/15/2015,"Second Class",ND-18460,"Neil Ducich",Corporate,"United States",Macon,Georgia,31204,South,OFF-PA-10000019,"Office Supplies",Paper,"Xerox 1931",38.88,6,0,18.6624
1833,CA-2015-131422,11/5/2015,11/9/2015,"Standard Class",GB-14530,"George Bell",Corporate,"United States",Monroe,"North Carolina",28110,South,FUR-CH-10001270,Furniture,Chairs,"Harbour Creations Steel Folding Chair",207,3,0.2,25.875
1837,CA-2017-122693,2/19/2017,2/21/2017,"Second Class",NH-18610,"Nicole Hansen",Corporate,"United States",Roswell,Georgia,30076,South,OFF-AP-10002518,"Office Supplies",Appliances,"Kensington 7 Outlet MasterPiece Power Center",1245.86,7,0,361.2994
1838,CA-2014-117345,8/1/2014,8/5/2014,"Standard Class",BF-10975,"Barbara Fisher",Corporate,"United States",Charlotte,"North Carolina",28205,South,OFF-LA-10000240,"Office Supplies",Labels,"Self-Adhesive Address Labels for Typewriters by Universal",17.544,3,0.2,5.9211
1839,CA-2014-117345,8/1/2014,8/5/2014,"Standard Class",BF-10975,"Barbara Fisher",Corporate,"United States",Charlotte,"North Carolina",28205,South,FUR-FU-10000629,Furniture,Furnishings,"9-3/4 Diameter Round Wall Clock",44.128,4,0.2,12.1352
1840,CA-2014-117345,8/1/2014,8/5/2014,"Standard Class",BF-10975,"Barbara Fisher",Corporate,"United States",Charlotte,"North Carolina",28205,South,OFF-AP-10001005,"Office Supplies",Appliances,"Honeywell Quietcare HEPA Air Cleaner",62.92,1,0.2,10.2245
1841,CA-2014-117345,8/1/2014,8/5/2014,"Standard Class",BF-10975,"Barbara Fisher",Corporate,"United States",Charlotte,"North Carolina",28205,South,OFF-PA-10002377,"Office Supplies",Paper,"Xerox 1916",78.304,2,0.2,29.364
1842,CA-2016-157763,7/18/2016,7/23/2016,"Standard Class",KH-16330,"Katharine Harms",Corporate,"United States","Bowling Green",Kentucky,42104,South,FUR-CH-10000988,Furniture,Chairs,"Hon Olson Stacker Stools",140.81,1,0,39.4268
1880,US-2017-166611,3/28/2017,4/2/2017,"Standard Class",CK-12760,"Cyma Kinney",Corporate,"United States",Jacksonville,Florida,32216,South,OFF-BI-10001191,"Office Supplies",Binders,"Canvas Sectional Post Binders",68.742,9,0.7,-48.1194
1887,CA-2014-140165,5/13/2014,5/15/2014,"First Class",EH-14005,"Erica Hernandez","Home Office","United States",Hialeah,Florida,33012,South,OFF-FA-10002815,"Office Supplies",Fasteners,Staples,7.104,2,0.2,2.3976
1888,CA-2014-140165,5/13/2014,5/15/2014,"First Class",EH-14005,"Erica Hernandez","Home Office","United States",Hialeah,Florida,33012,South,OFF-BI-10004519,"Office Supplies",Binders,"GBC DocuBind P100 Manual Binding Machine",398.352,8,0.7,-331.96
1893,CA-2017-145310,12/22/2017,12/24/2017,"Second Class",JP-15520,"Jeremy Pistek",Consumer,"United States","Port Orange",Florida,32127,South,OFF-EN-10002621,"Office Supplies",Envelopes,"Staple envelope",7.824,1,0.2,2.934
1895,US-2017-108063,12/2/2017,12/5/2017,"First Class",AS-10090,"Adam Shillingsburg",Consumer,"United States",Charlottesville,Virginia,22901,South,OFF-AR-10001446,"Office Supplies",Art,"Newell 309",34.65,3,0,10.395
1898,CA-2014-169775,8/29/2014,9/2/2014,"Second Class",RA-19945,"Ryan Akin",Consumer,"United States",Miami,Florida,33178,South,OFF-EN-10001749,"Office Supplies",Envelopes,"Jiffy Padded Mailers with Self-Seal Closure",29.808,2,0.2,10.8054
1899,CA-2014-169775,8/29/2014,9/2/2014,"Second Class",RA-19945,"Ryan Akin",Consumer,"United States",Miami,Florida,33178,South,OFF-BI-10004390,"Office Supplies",Binders,"GBC DocuBind 200 Manual Binding Machine",505.176,4,0.7,-336.784
1900,CA-2014-169775,8/29/2014,9/2/2014,"Second Class",RA-19945,"Ryan Akin",Consumer,"United States",Miami,Florida,33178,South,FUR-TA-10001857,Furniture,Tables,"Balt Solid Wood Rectangular Table",174.0585,3,0.45,-110.7645
1901,CA-2016-140543,6/29/2016,7/3/2016,"Second Class",Co-12640,Corey-Lock,Consumer,"United States",Florence,"South Carolina",29501,South,OFF-ST-10000563,"Office Supplies",Storage,"Fellowes Bankers Box Stor/Drawer Steel Plus",191.88,6,0,19.188
1907,US-2016-150567,5/17/2016,5/21/2016,"Standard Class",RP-19855,"Roy Phan",Corporate,"United States",Apopka,Florida,32712,South,OFF-BI-10001757,"Office Supplies",Binders,"Pressboard Hanging Data Binders for Unburst Sheets",2.952,2,0.7,-2.1648
1908,US-2016-150567,5/17/2016,5/21/2016,"Standard Class",RP-19855,"Roy Phan",Corporate,"United States",Apopka,Florida,32712,South,OFF-BI-10000069,"Office Supplies",Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",27.018,6,0.7,-21.6144
1914,CA-2014-103366,1/15/2014,1/17/2014,"First Class",EH-13990,"Erica Hackney",Consumer,"United States",Roswell,Georgia,30076,South,TEC-AC-10003628,Technology,Accessories,"Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",149.95,5,0,65.978
1915,CA-2017-124597,4/30/2017,5/5/2017,"Standard Class",AS-10630,"Ann Steele","Home Office","United States","Boynton Beach",Florida,33437,South,OFF-LA-10003190,"Office Supplies",Labels,"Avery 474",4.608,2,0.2,1.6704
1916,CA-2017-124597,4/30/2017,5/5/2017,"Standard Class",AS-10630,"Ann Steele","Home Office","United States","Boynton Beach",Florida,33437,South,OFF-AR-10002280,"Office Supplies",Art,"Staples in misc. colors",15.528,3,0.2,4.8525
1917,CA-2017-124597,4/30/2017,5/5/2017,"Standard Class",AS-10630,"Ann Steele","Home Office","United States","Boynton Beach",Florida,33437,South,OFF-LA-10001569,"Office Supplies",Labels,"Avery 499",11.952,3,0.2,3.8844
1933,CA-2017-161200,8/6/2017,8/10/2017,"Second Class",SV-20365,"Seth Vernon",Consumer,"United States",Lafayette,Louisiana,70506,South,FUR-BO-10000468,Furniture,Bookcases,"O'Sullivan 2-Shelf Heavy-Duty Bookcases",145.74,3,0,23.3184
1934,CA-2017-161200,8/6/2017,8/10/2017,"Second Class",SV-20365,"Seth Vernon",Consumer,"United States",Lafayette,Louisiana,70506,South,FUR-FU-10001706,Furniture,Furnishings,"Longer-Life Soft White Bulbs",15.4,5,0,7.392
1976,CA-2014-110408,10/18/2014,10/20/2014,"Second Class",AS-10225,"Alan Schoenberger",Corporate,"United States",Montgomery,Alabama,36116,South,OFF-ST-10001522,"Office Supplies",Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",275.97,3,0,11.0388
1977,CA-2014-110408,10/18/2014,10/20/2014,"Second Class",AS-10225,"Alan Schoenberger",Corporate,"United States",Montgomery,Alabama,36116,South,TEC-PH-10002352,Technology,Phones,"Avaya IP Phone 1140E VoIP phone",1394.95,5,0,362.687
1978,CA-2014-110408,10/18/2014,10/20/2014,"Second Class",AS-10225,"Alan Schoenberger",Corporate,"United States",Montgomery,Alabama,36116,South,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",545.88,6,0,70.9644
1982,CA-2015-119592,12/14/2015,12/16/2015,"Second Class",MM-18280,"Muhammed MacIntyre",Corporate,"United States",Columbus,Georgia,31907,South,OFF-BI-10004187,"Office Supplies",Binders,"3-ring staple pack",3.76,2,0,1.8048
1998,CA-2014-131905,2/6/2014,2/9/2014,"First Class",ND-18460,"Neil Ducich",Corporate,"United States",Chesapeake,Virginia,23320,South,OFF-LA-10002787,"Office Supplies",Labels,"Avery 480",15,4,0,7.2
1999,CA-2014-131905,2/6/2014,2/9/2014,"First Class",ND-18460,"Neil Ducich",Corporate,"United States",Chesapeake,Virginia,23320,South,TEC-PH-10003645,Technology,Phones,"Aastra 57i VoIP phone",161.61,1,0,42.0186
2000,CA-2014-131905,2/6/2014,2/9/2014,"First Class",ND-18460,"Neil Ducich",Corporate,"United States",Chesapeake,Virginia,23320,South,TEC-PH-10001615,Technology,Phones,"AT&T CL82213",144.95,5,0,42.0355
2003,CA-2017-163510,12/25/2017,12/28/2017,"Second Class",JW-15955,"Joni Wasserman",Consumer,"United States",Louisville,Kentucky,40214,South,OFF-ST-10000563,"Office Supplies",Storage,"Fellowes Bankers Box Stor/Drawer Steel Plus",95.94,3,0,9.594
2004,CA-2017-163510,12/25/2017,12/28/2017,"Second Class",JW-15955,"Joni Wasserman",Consumer,"United States",Louisville,Kentucky,40214,South,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",304.45,5,0,76.1125
2009,CA-2014-116407,11/15/2014,11/21/2014,"Standard Class",JF-15190,"Jamie Frazer",Consumer,"United States","Johnson City",Tennessee,37604,South,OFF-AR-10001315,"Office Supplies",Art,"Newell 310",4.224,3,0.2,0.4752
2010,CA-2014-116407,11/15/2014,11/21/2014,"Standard Class",JF-15190,"Jamie Frazer",Consumer,"United States","Johnson City",Tennessee,37604,South,OFF-AP-10002118,"Office Supplies",Appliances,"1.7 Cubic Foot Compact "Cube"" Office Refrigerators"",333.056,2,0.2,29.1424
2011,CA-2014-116407,11/15/2014,11/21/2014,"Standard Class",JF-15190,"Jamie Frazer",Consumer,"United States","Johnson City",Tennessee,37604,South,OFF-PA-10002137,"Office Supplies",Paper,"Southworth 100% Résumé Paper, 24lb.",24.896,4,0.2,7.78
2014,CA-2016-145905,9/18/2016,9/23/2016,"Standard Class",AM-10705,"Anne McFarland",Consumer,"United States",Auburn,Alabama,36830,South,FUR-CH-10001854,Furniture,Chairs,"Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat",350.98,1,0,84.2352
2015,CA-2016-145905,9/18/2016,9/23/2016,"Standard Class",AM-10705,"Anne McFarland",Consumer,"United States",Auburn,Alabama,36830,South,OFF-PA-10000533,"Office Supplies",Paper,"Southworth Parchment Paper & Envelopes",13.08,2,0,6.0168
2016,CA-2016-145905,9/18/2016,9/23/2016,"Standard Class",AM-10705,"Anne McFarland",Consumer,"United States",Auburn,Alabama,36830,South,OFF-ST-10003716,"Office Supplies",Storage,"Tennsco Double-Tier Lockers",900.08,4,0,117.0104
2095,US-2015-164357,11/25/2015,11/29/2015,"Standard Class",SF-20065,"Sandra Flanagan",Consumer,"United States",Wilmington,"North Carolina",28403,South,OFF-AR-10001177,"Office Supplies",Art,"Newell 349",13.12,5,0.2,1.476
2096,US-2016-146570,5/15/2016,5/20/2016,"Standard Class",SN-20710,"Steve Nguyen","Home Office","United States",Jackson,Mississippi,39212,South,OFF-BI-10001718,"Office Supplies",Binders,"GBC DocuBind P50 Personal Binding Machine",511.84,8,0,240.5648
2097,US-2016-146570,5/15/2016,5/20/2016,"Standard Class",SN-20710,"Steve Nguyen","Home Office","United States",Jackson,Mississippi,39212,South,OFF-AR-10004602,"Office Supplies",Art,"Boston KS Multi-Size Manual Pencil Sharpener",91.96,4,0,25.7488
2098,US-2016-146570,5/15/2016,5/20/2016,"Standard Class",SN-20710,"Steve Nguyen","Home Office","United States",Jackson,Mississippi,39212,South,OFF-AR-10003856,"Office Supplies",Art,"Newell 344",8.34,3,0,2.1684
2106,US-2014-167633,9/30/2014,10/5/2014,"Standard Class",BW-11200,"Ben Wallace",Consumer,"United States","Boynton Beach",Florida,33437,South,OFF-PA-10004888,"Office Supplies",Paper,"Xerox 217",15.552,3,0.2,5.4432
2121,US-2017-168690,1/7/2017,1/13/2017,"Standard Class",TS-21085,"Thais Sissman",Consumer,"United States","Ormond Beach",Florida,32174,South,OFF-BI-10000145,"Office Supplies",Binders,"Zipper Ring Binder Pockets",2.808,3,0.7,-1.9656
2159,CA-2017-148166,10/21/2017,10/26/2017,"Standard Class",NK-18490,"Neil Knudson","Home Office","United States",Deltona,Florida,32725,South,OFF-AR-10004956,"Office Supplies",Art,"Newell 33",17.856,4,0.2,2.0088
2187,CA-2016-101378,7/14/2016,7/14/2016,"Same Day",RH-19600,"Rob Haberlin",Consumer,"United States",Huntsville,Alabama,35810,South,TEC-AC-10002345,Technology,Accessories,"HP Standard 104 key PS/2 Keyboard",29,2,0,7.25
2197,CA-2016-136483,12/1/2016,12/6/2016,"Standard Class",AG-10390,"Allen Goldenen",Consumer,"United States",Knoxville,Tennessee,37918,South,OFF-AR-10000940,"Office Supplies",Art,"Newell 343",4.704,2,0.2,0.4116
2198,CA-2014-163013,11/28/2014,12/4/2014,"Standard Class",BF-11080,"Bart Folk",Consumer,"United States",Montgomery,Alabama,36116,South,OFF-AR-10001954,"Office Supplies",Art,"Newell 331",14.67,3,0,3.9609
2201,US-2014-165659,6/1/2014,6/6/2014,"Standard Class",LT-17110,"Liz Thompson",Consumer,"United States","Little Rock",Arkansas,72209,South,FUR-FU-10001935,Furniture,Furnishings,"3M Hangers With Command Adhesive",22.2,6,0,9.102
2202,US-2014-165659,6/1/2014,6/6/2014,"Standard Class",LT-17110,"Liz Thompson",Consumer,"United States","Little Rock",Arkansas,72209,South,TEC-PH-10002563,Technology,Phones,"Adtran 1202752G1",881.93,7,0,229.3018
2206,CA-2016-164350,9/10/2016,9/12/2016,"Second Class",CG-12040,"Catherine Glotzbach","Home Office","United States",Bristol,Tennessee,37620,South,OFF-AR-10000538,"Office Supplies",Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",67.56,3,0.2,8.445
2218,CA-2014-151953,9/20/2014,9/25/2014,"Standard Class",DB-13555,"Dorothy Badders",Corporate,"United States",Jacksonville,Florida,32216,South,OFF-AR-10003469,"Office Supplies",Art,"Nontoxic Chalk",2.816,2,0.2,0.9856
2263,CA-2017-122994,2/6/2017,2/9/2017,"First Class",MV-17485,"Mark Van Huff",Consumer,"United States",Arlington,Virginia,22204,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",359.97,3,0,79.1934
2264,CA-2016-131065,11/14/2016,11/16/2016,"Second Class",AA-10375,"Allen Armold",Consumer,"United States",Atlanta,Georgia,30318,South,TEC-AC-10004145,Technology,Accessories,"Logitech diNovo Edge Keyboard",499.98,2,0,114.9954
2265,CA-2016-131065,11/14/2016,11/16/2016,"Second Class",AA-10375,"Allen Armold",Consumer,"United States",Atlanta,Georgia,30318,South,OFF-PA-10002479,"Office Supplies",Paper,"Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)",5.28,1,0,2.376
2266,CA-2016-131065,11/14/2016,11/16/2016,"Second Class",AA-10375,"Allen Armold",Consumer,"United States",Atlanta,Georgia,30318,South,OFF-BI-10004970,"Office Supplies",Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,2,0,3.8822
2267,CA-2017-149146,10/12/2017,10/12/2017,"Same Day",SM-20320,"Sean Miller","Home Office","United States",Monroe,"North Carolina",28110,South,OFF-PA-10003919,"Office Supplies",Paper,"Xerox 1989",7.968,2,0.2,2.6892
2271,CA-2017-164917,12/2/2017,12/7/2017,"Standard Class",MK-17905,"Michael Kennedy",Corporate,"United States",Miami,Florida,33180,South,OFF-AR-10004344,"Office Supplies",Art,"Bulldog Vacuum Base Pencil Sharpener",47.96,5,0.2,4.1965
2277,CA-2014-104283,6/27/2014,7/1/2014,"Standard Class",LM-17065,"Liz MacKendrick",Consumer,"United States",Southaven,Mississippi,38671,South,OFF-ST-10004337,"Office Supplies",Storage,"SAFCO Commercial Wire Shelving, 72h",306.2,5,0,0
2278,CA-2014-104283,6/27/2014,7/1/2014,"Standard Class",LM-17065,"Liz MacKendrick",Consumer,"United States",Southaven,Mississippi,38671,South,FUR-TA-10001039,Furniture,Tables,"KI Adjustable-Height Table",85.98,1,0,22.3548
2279,CA-2014-104283,6/27/2014,7/1/2014,"Standard Class",LM-17065,"Liz MacKendrick",Consumer,"United States",Southaven,Mississippi,38671,South,TEC-AC-10000109,Technology,Accessories,"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",223.96,4,0,53.7504
2286,CA-2016-112676,5/5/2016,5/8/2016,"First Class",PJ-18835,"Patrick Jones",Corporate,"United States",Murfreesboro,Tennessee,37130,South,OFF-PA-10003971,"Office Supplies",Paper,"Xerox 1965",14.352,3,0.2,5.2026
2287,CA-2017-165687,11/17/2017,11/23/2017,"Standard Class",CS-12355,"Christine Sundaresam",Consumer,"United States",Salem,Virginia,24153,South,OFF-AP-10004036,"Office Supplies",Appliances,"Bionaire 99.97% HEPA Air Cleaner",35.04,2,0,12.264
2291,CA-2015-149342,4/20/2015,4/25/2015,"Standard Class",TS-21160,"Theresa Swint",Corporate,"United States",Columbus,Georgia,31907,South,TEC-PH-10001557,Technology,Phones,"Pyle PMP37LED",287.97,3,0,77.7519
2293,CA-2015-149342,4/20/2015,4/25/2015,"Standard Class",TS-21160,"Theresa Swint",Corporate,"United States",Columbus,Georgia,31907,South,OFF-PA-10001166,"Office Supplies",Paper,"Xerox 2",12.96,2,0,6.2208
2303,CA-2016-106558,1/17/2016,1/21/2016,"Standard Class",DL-13495,"Dionis Lloyd",Corporate,"United States",Columbus,Georgia,31907,South,TEC-AC-10001142,Technology,Accessories,"First Data FD10 PIN Pad",316,4,0,31.6
2304,CA-2017-157931,9/17/2017,9/22/2017,"Second Class",MO-17800,"Meg O'Connel","Home Office","United States",Roswell,Georgia,30076,South,FUR-CH-10000785,Furniture,Chairs,"Global Ergonomic Managers Chair",723.92,4,0,188.2192
2305,CA-2017-157931,9/17/2017,9/22/2017,"Second Class",MO-17800,"Meg O'Connel","Home Office","United States",Roswell,Georgia,30076,South,OFF-PA-10000474,"Office Supplies",Paper,"Easy-staple paper",106.32,3,0,49.9704
2320,CA-2015-117828,12/23/2015,12/26/2015,"First Class",BD-11500,"Bradley Drucker",Consumer,"United States",Richmond,Virginia,23223,South,OFF-AP-10001563,"Office Supplies",Appliances,"Belkin Premiere Surge Master II 8-outlet surge protector",194.32,4,0,56.3528
2322,CA-2015-109470,12/31/2015,1/3/2016,"Second Class",KC-16255,"Karen Carlisle",Corporate,"United States",Henderson,Kentucky,42420,South,OFF-BI-10004492,"Office Supplies",Binders,"Tuf-Vin Binders",94.74,3,0,44.5278
2323,CA-2015-109470,12/31/2015,1/3/2016,"Second Class",KC-16255,"Karen Carlisle",Corporate,"United States",Henderson,Kentucky,42420,South,OFF-BI-10001072,"Office Supplies",Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",60.64,4,0,27.8944
2324,CA-2015-109470,12/31/2015,1/3/2016,"Second Class",KC-16255,"Karen Carlisle",Corporate,"United States",Henderson,Kentucky,42420,South,OFF-BI-10003707,"Office Supplies",Binders,"Aluminum Screw Posts",76.3,5,0,38.15
2325,CA-2015-109470,12/31/2015,1/3/2016,"Second Class",KC-16255,"Karen Carlisle",Corporate,"United States",Henderson,Kentucky,42420,South,OFF-BI-10000977,"Office Supplies",Binders,"Ibico Plastic Spiral Binding Combs",364.8,12,0,167.808
2335,CA-2014-140886,9/30/2014,10/4/2014,"Standard Class",KW-16570,"Kelly Williams",Consumer,"United States",Clarksville,Tennessee,37042,South,OFF-AP-10000696,"Office Supplies",Appliances,"Holmes Odor Grabber",69.216,6,0.2,11.2476
