"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",Sales,Quantity,Discount,Profit
954,CA-2017-136539,12/28/2017,1/1/2018,"Standard Class",GH-14665,"Greg Hansen",Consumer,"United States","Round Rock",Texas,78664,Central,OFF-AR-10001958,"Office Supplies",Art,"Stanley Bostitch Contemporary Electric Pencil Sharpeners",27.168,2,0.2,2.7168
955,CA-2017-136539,12/28/2017,1/1/2018,"Standard Class",GH-14665,"Greg Hansen",Consumer,"United States","Round Rock",Texas,78664,Central,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",78.8528,2,0.32,-11.596
956,CA-2017-119305,11/30/2017,12/4/2017,"Standard Class",SW-20275,"Scott Williamson",Consumer,"United States",Jackson,Mississippi,39212,South,OFF-ST-10000604,"Office Supplies",Storage,"Home/Office Personal File Carts",173.8,5,0,43.45
957,CA-2017-102414,5/15/2017,5/18/2017,"Second Class",JA-15970,"Joseph Airdo",Consumer,"United States",Phoenix,Arizona,85023,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.592,1,0.2,2.5893
958,CA-2017-102414,5/15/2017,5/18/2017,"Second Class",JA-15970,"Joseph Airdo",Consumer,"United States",Phoenix,Arizona,85023,West,OFF-BI-10004465,"Office Supplies",Binders,"Avery Durable Slant Ring Binders",4.752,2,0.7,-3.168
961,CA-2017-152142,11/14/2017,11/19/2017,"Standard Class",LW-16990,"Lindsay Williams",Corporate,"United States","San Francisco",California,94110,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372
965,CA-2017-135279,4/9/2017,4/11/2017,"First Class",BS-11800,"Bryan Spruell","Home Office","United States","New York City","New York",10011,East,OFF-LA-10004055,"Office Supplies",Labels,"Color-Coded Legal Exhibit Labels",9.82,2,0,4.8118
966,CA-2017-135279,4/9/2017,4/11/2017,"First Class",BS-11800,"Bryan Spruell","Home Office","United States","New York City","New York",10011,East,OFF-AR-10004344,"Office Supplies",Art,"Bulldog Vacuum Base Pencil Sharpener",35.97,3,0,9.7119
967,CA-2017-135279,4/9/2017,4/11/2017,"First Class",BS-11800,"Bryan Spruell","Home Office","United States","New York City","New York",10011,East,OFF-PA-10004621,"Office Supplies",Paper,"Xerox 212",12.96,2,0,6.2208
968,CA-2017-135279,4/9/2017,4/11/2017,"First Class",BS-11800,"Bryan Spruell","Home Office","United States","New York City","New York",10011,East,OFF-PA-10001281,"Office Supplies",Paper,"Computer Printout Paper with Letter-Trim Fine Perforations",191.6,4,0,91.968
969,CA-2017-135279,4/9/2017,4/11/2017,"First Class",BS-11800,"Bryan Spruell","Home Office","United States","New York City","New York",10011,East,OFF-LA-10001613,"Office Supplies",Labels,"Avery File Folder Labels",8.64,3,0,4.2336
970,CA-2017-135279,4/9/2017,4/11/2017,"First Class",BS-11800,"Bryan Spruell","Home Office","United States","New York City","New York",10011,East,OFF-ST-10001097,"Office Supplies",Storage,"Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers",501.81,3,0,0
975,US-2017-103247,10/5/2017,10/8/2017,"Second Class",PO-19195,"Phillina Ober","Home Office","United States","New York City","New York",10011,East,TEC-PH-10003555,Technology,Phones,"Motorola HK250 Universal Bluetooth Headset",160.93,7,0,3.2186
976,US-2017-103247,10/5/2017,10/8/2017,"Second Class",PO-19195,"Phillina Ober","Home Office","United States","New York City","New York",10011,East,OFF-BI-10004492,"Office Supplies",Binders,"Tuf-Vin Binders",75.792,3,0.2,25.5798
977,US-2017-100209,7/9/2017,7/15/2017,"Standard Class",TD-20995,"Tamara Dahlen",Consumer,"United States",Portland,Oregon,97206,West,OFF-BI-10002012,"Office Supplies",Binders,"Wilson Jones Easy Flow II Sheet Lifters",1.08,2,0.7,-0.792
978,CA-2017-159366,1/7/2017,1/10/2017,"First Class",BW-11110,"Bart Watters",Corporate,"United States",Detroit,Michigan,48205,Central,TEC-MA-10000822,Technology,Machines,"Lexmark MX611dhe Monochrome Laser Printer",3059.982,2,0.1,679.996
985,CA-2017-100314,9/29/2017,10/5/2017,"Standard Class",AS-10630,"Ann Steele","Home Office","United States",Pasadena,Texas,77506,Central,OFF-LA-10001569,"Office Supplies",Labels,"Avery 499",7.968,2,0.2,2.5896
986,CA-2017-100314,9/29/2017,10/5/2017,"Standard Class",AS-10630,"Ann Steele","Home Office","United States",Pasadena,Texas,77506,Central,OFF-EN-10000461,"Office Supplies",Envelopes,"#10- 4 1/8" x 9 1/2"" Recycled Envelopes"",27.968,4,0.2,9.4392
987,CA-2017-100314,9/29/2017,10/5/2017,"Standard Class",AS-10630,"Ann Steele","Home Office","United States",Pasadena,Texas,77506,Central,TEC-MA-10003066,Technology,Machines,"Wasp CCD Handheld Bar Code Reader",336.51,3,0.4,44.868
989,CA-2017-167899,5/21/2017,5/26/2017,"Standard Class",JG-15805,"John Grady",Corporate,"United States",Auburn,"New York",13021,East,FUR-FU-10004071,Furniture,Furnishings,"Luxo Professional Magnifying Clamp-On Fluorescent Lamps",520.05,5,0,72.807
990,CA-2017-167899,5/21/2017,5/26/2017,"Standard Class",JG-15805,"John Grady",Corporate,"United States",Auburn,"New York",13021,East,OFF-AR-10001988,"Office Supplies",Art,"Bulldog Table or Wall-Mount Pencil Sharpener",17.97,3,0,5.2113
1010,CA-2017-135034,8/1/2017,8/3/2017,"First Class",AT-10735,"Annie Thurman",Consumer,"United States",Chicago,Illinois,60653,Central,TEC-PH-10003931,Technology,Phones,"JBL Micro Wireless Portable Bluetooth Speaker",95.984,2,0.2,5.999
1012,CA-2017-118437,6/17/2017,6/21/2017,"Second Class",PF-19165,"Philip Fox",Consumer,"United States",Olympia,Washington,98502,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock"",155.25,3,0,46.575
1013,CA-2017-118437,6/17/2017,6/21/2017,"Second Class",PF-19165,"Philip Fox",Consumer,"United States",Olympia,Washington,98502,West,OFF-ST-10003722,"Office Supplies",Storage,"Project Tote Personal File",14.03,1,0,4.0687
1025,CA-2017-106964,12/17/2017,12/20/2017,"First Class",HR-14770,"Hallie Redmond","Home Office","United States","Los Angeles",California,90045,West,OFF-BI-10000320,"Office Supplies",Binders,"GBC Plastic Binding Combs",11.808,2,0.2,4.2804
1039,CA-2017-121818,11/20/2017,11/21/2017,"First Class",JH-15430,"Jennifer Halladay",Consumer,"United States",Burlington,"North Carolina",27217,South,OFF-AR-10000203,"Office Supplies",Art,"Newell 336",23.968,7,0.2,2.6964
1040,CA-2017-121818,11/20/2017,11/21/2017,"First Class",JH-15430,"Jennifer Halladay",Consumer,"United States",Burlington,"North Carolina",27217,South,OFF-AR-10004790,"Office Supplies",Art,"Staples in misc. colors",28.728,3,0.2,1.7955
1044,CA-2017-115651,7/9/2017,7/12/2017,"First Class",NS-18640,"Noel Staavos",Corporate,"United States",Chicago,Illinois,60610,Central,OFF-AR-10001130,"Office Supplies",Art,"Quartet Alpha White Chalk, 12/Pack",8.84,5,0.2,2.9835
1045,CA-2017-115651,7/9/2017,7/12/2017,"First Class",NS-18640,"Noel Staavos",Corporate,"United States",Chicago,Illinois,60610,Central,OFF-AP-10000055,"Office Supplies",Appliances,"Belkin F9S820V06 8 Outlet Surge",58.464,9,0.8,-146.16
1046,CA-2017-152702,10/12/2017,10/16/2017,"Standard Class",SN-20710,"Steve Nguyen","Home Office","United States",Rockford,Illinois,61107,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",254.604,14,0.3,-18.186
1058,CA-2017-167150,12/10/2017,12/17/2017,"Standard Class",BP-11185,"Ben Peterman",Corporate,"United States","San Diego",California,92037,West,OFF-BI-10001097,"Office Supplies",Binders,"Avery Hole Reinforcements",19.936,4,0.2,7.2268
1069,US-2017-139955,9/28/2017,9/30/2017,"Second Class",CM-12160,"Charles McCrossin",Consumer,"United States",Brownsville,Texas,78521,Central,OFF-SU-10001935,"Office Supplies",Supplies,"Staple remover",1.744,1,0.2,-0.3488
1073,CA-2017-106943,11/14/2017,11/19/2017,"Standard Class",FO-14305,"Frank Olsen",Consumer,"United States","New York City","New York",10035,East,OFF-BI-10003669,"Office Supplies",Binders,"3M Organizer Strips",8.64,2,0.2,3.024
1078,CA-2017-132521,9/23/2017,9/25/2017,"Second Class",DW-13540,"Don Weiss",Consumer,"United States",Seattle,Washington,98105,West,OFF-AP-10002191,"Office Supplies",Appliances,"Belkin 8 Outlet SurgeMaster II Gold Surge Protector",119.96,2,0,33.5888
1079,CA-2017-132521,9/23/2017,9/25/2017,"Second Class",DW-13540,"Don Weiss",Consumer,"United States",Seattle,Washington,98105,West,OFF-ST-10001325,"Office Supplies",Storage,"Sterilite Officeware Hinged File Box",31.44,3,0,8.4888
1080,CA-2017-132521,9/23/2017,9/25/2017,"Second Class",DW-13540,"Don Weiss",Consumer,"United States",Seattle,Washington,98105,West,OFF-BI-10000404,"Office Supplies",Binders,"Avery Printable Repositionable Plastic Tabs",6.88,1,0.2,2.322
1090,CA-2017-158407,6/4/2017,6/10/2017,"Standard Class",LW-16990,"Lindsay Williams",Corporate,"United States",Monroe,"North Carolina",28110,South,FUR-FU-10001967,Furniture,Furnishings,"Telescoping Adjustable Floor Lamp",31.984,2,0.2,1.999
1091,CA-2017-158407,6/4/2017,6/10/2017,"Standard Class",LW-16990,"Lindsay Williams",Corporate,"United States",Monroe,"North Carolina",28110,South,TEC-PH-10001819,Technology,Phones,"Innergie mMini Combo Duo USB Travel Charging Kit",71.984,2,0.2,25.1944
1096,CA-2017-160423,1/21/2017,1/26/2017,"Standard Class",PS-19045,"Penelope Sewall","Home Office","United States",Charlotte,"North Carolina",28205,South,OFF-ST-10004340,"Office Supplies",Storage,"Fellowes Mobile File Cart, Black",348.208,7,0.2,30.4682
1097,CA-2017-160423,1/21/2017,1/26/2017,"Standard Class",PS-19045,"Penelope Sewall","Home Office","United States",Charlotte,"North Carolina",28205,South,OFF-BI-10004001,"Office Supplies",Binders,"GBC Recycled VeloBinder Covers",35.784,7,0.7,-28.6272
1103,US-2017-145863,4/21/2017,4/27/2017,"Standard Class",RP-19390,"Resi Pölking",Consumer,"United States",Houston,Texas,77041,Central,OFF-BI-10004140,"Office Supplies",Binders,"Avery Non-Stick Binders",2.694,3,0.8,-4.7145
1104,US-2017-145863,4/21/2017,4/27/2017,"Standard Class",RP-19390,"Resi Pölking",Consumer,"United States",Houston,Texas,77041,Central,OFF-BI-10002049,"Office Supplies",Binders,"UniKeep View Case Binders",2.934,3,0.8,-4.9878
1114,CA-2017-140585,12/18/2017,12/23/2017,"Second Class",RA-19915,"Russell Applegate",Consumer,"United States",Encinitas,California,92024,West,OFF-BI-10003364,"Office Supplies",Binders,"Binding Machine Supplies",46.672,2,0.2,16.3352
1115,CA-2017-140585,12/18/2017,12/23/2017,"Second Class",RA-19915,"Russell Applegate",Consumer,"United States",Encinitas,California,92024,West,FUR-BO-10002206,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833,1,0.15,-12.6882
1116,CA-2017-140585,12/18/2017,12/23/2017,"Second Class",RA-19915,"Russell Applegate",Consumer,"United States",Encinitas,California,92024,West,TEC-AC-10003610,Technology,Accessories,"Logitech Illuminated - Keyboard",119.98,2,0,57.5904
1160,CA-2017-147039,6/29/2017,7/4/2017,"Standard Class",AA-10315,"Alex Avila",Consumer,"United States",Minneapolis,Minnesota,55407,Central,OFF-AP-10000576,"Office Supplies",Appliances,"Belkin 325VA UPS Surge Protector, 6'",362.94,3,0,90.735
1161,CA-2017-147039,6/29/2017,7/4/2017,"Standard Class",AA-10315,"Alex Avila",Consumer,"United States",Minneapolis,Minnesota,55407,Central,OFF-BI-10004654,"Office Supplies",Binders,"Avery Binding System Hidden Tab Executive Style Index Sets",11.54,2,0,5.77
1168,CA-2017-145226,12/8/2017,12/10/2017,"Second Class",DL-13315,"Delfina Latchford",Consumer,"United States","New York City","New York",10035,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2,0,33.9388
1169,CA-2017-145226,12/8/2017,12/10/2017,"Second Class",DL-13315,"Delfina Latchford",Consumer,"United States","New York City","New York",10035,East,OFF-ST-10004123,"Office Supplies",Storage,"Safco Industrial Wire Shelving System",272.94,3,0,0
1170,CA-2017-145226,12/8/2017,12/10/2017,"Second Class",DL-13315,"Delfina Latchford",Consumer,"United States","New York City","New York",10035,East,OFF-PA-10003172,"Office Supplies",Paper,"Xerox 1996",19.44,3,0,9.3312
1171,CA-2017-145226,12/8/2017,12/10/2017,"Second Class",DL-13315,"Delfina Latchford",Consumer,"United States","New York City","New York",10035,East,OFF-ST-10002352,"Office Supplies",Storage,"Iris Project Case",31.92,4,0,8.2992
1183,CA-2017-138779,1/14/2017,1/15/2017,"First Class",RB-19570,"Rob Beeghly",Consumer,"United States",Jacksonville,"North Carolina",28540,South,OFF-EN-10002504,"Office Supplies",Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",21.744,1,0.2,7.3386
1184,CA-2017-138779,1/14/2017,1/15/2017,"First Class",RB-19570,"Rob Beeghly",Consumer,"United States",Jacksonville,"North Carolina",28540,South,TEC-PH-10003655,Technology,Phones,"Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4",7.92,5,0.2,0.693
1189,CA-2017-117212,2/26/2017,2/28/2017,"Second Class",BT-11530,"Bradley Talbott","Home Office","United States","Los Angeles",California,90036,West,OFF-AP-10004532,"Office Supplies",Appliances,"Kensington 6 Outlet Guardian Standard Surge Protector",81.92,4,0,22.1184
1190,CA-2017-117212,2/26/2017,2/28/2017,"Second Class",BT-11530,"Bradley Talbott","Home Office","United States","Los Angeles",California,90036,West,TEC-PH-10004447,Technology,Phones,"Toshiba IPT2010-SD IP Telephone",889.536,8,0.2,66.7152
1191,CA-2017-117212,2/26/2017,2/28/2017,"Second Class",BT-11530,"Bradley Talbott","Home Office","United States","Los Angeles",California,90036,West,FUR-CH-10003973,Furniture,Chairs,"GuestStacker Chair with Chrome Finish Legs",892.224,3,0.2,89.2224
1192,CA-2017-117212,2/26/2017,2/28/2017,"Second Class",BT-11530,"Bradley Talbott","Home Office","United States","Los Angeles",California,90036,West,OFF-PA-10001970,"Office Supplies",Paper,"Xerox 1908",223.92,4,0,109.7208
1193,CA-2017-117212,2/26/2017,2/28/2017,"Second Class",BT-11530,"Bradley Talbott","Home Office","United States","Los Angeles",California,90036,West,OFF-PA-10000682,"Office Supplies",Paper,"Xerox 1924",23.12,4,0,11.3288
1206,CA-2017-133235,8/1/2017,8/4/2017,"First Class",LH-16750,"Larry Hughes",Consumer,"United States",Charlotte,"North Carolina",28205,South,TEC-PH-10002660,Technology,Phones,"Nortel Networks T7316 E Nt8 B27",271.96,5,0.2,16.9975
1213,US-2017-118087,9/9/2017,9/13/2017,"Standard Class",SP-20620,"Stefania Perrino",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,FUR-CH-10004860,Furniture,Chairs,"Global Low Back Tilter Chair",141.372,2,0.3,-48.4704
1214,US-2017-118087,9/9/2017,9/13/2017,"Standard Class",SP-20620,"Stefania Perrino",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,OFF-BI-10002432,"Office Supplies",Binders,"Wilson Jones Standard D-Ring Binders",3.036,2,0.7,-2.3276
1215,US-2017-118087,9/9/2017,9/13/2017,"Standard Class",SP-20620,"Stefania Perrino",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,OFF-BI-10000069,"Office Supplies",Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",4.503,1,0.7,-3.6024
1216,US-2017-118087,9/9/2017,9/13/2017,"Standard Class",SP-20620,"Stefania Perrino",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,OFF-AR-10003602,"Office Supplies",Art,"Quartet Omega Colored Chalk, 12/Pack",4.672,1,0.2,1.5768
1217,US-2017-118087,9/9/2017,9/13/2017,"Standard Class",SP-20620,"Stefania Perrino",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,TEC-AC-10004469,Technology,Accessories,"Microsoft Sculpt Comfort Mouse",95.88,3,0.2,28.764
1218,US-2017-118087,9/9/2017,9/13/2017,"Standard Class",SP-20620,"Stefania Perrino",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",17.024,2,0.2,1.7024
1219,US-2017-118087,9/9/2017,9/13/2017,"Standard Class",SP-20620,"Stefania Perrino",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,TEC-AC-10003174,Technology,Accessories,"Plantronics S12 Corded Telephone Headset System",258.696,3,0.2,64.674
1220,US-2017-118087,9/9/2017,9/13/2017,"Standard Class",SP-20620,"Stefania Perrino",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,TEC-PH-10002200,Technology,Phones,"Samsung Galaxy Note 2",1931.958,7,0.4,-386.3916
1229,CA-2017-100013,11/6/2017,11/11/2017,"Standard Class",ZC-21910,"Zuschuss Carroll",Consumer,"United States","Los Angeles",California,90045,West,OFF-EN-10001219,"Office Supplies",Envelopes,"#10- 4 1/8" x 9 1/2"" Security-Tint Envelopes"",15.28,2,0,7.4872
1230,CA-2017-100013,11/6/2017,11/11/2017,"Standard Class",ZC-21910,"Zuschuss Carroll",Consumer,"United States","Los Angeles",California,90045,West,FUR-FU-10001424,Furniture,Furnishings,"Dax Clear Box Frame",8.73,1,0,2.9682
1231,CA-2017-100013,11/6/2017,11/11/2017,"Standard Class",ZC-21910,"Zuschuss Carroll",Consumer,"United States","Los Angeles",California,90045,West,OFF-AR-10001022,"Office Supplies",Art,"SANFORD Liquid Accent Tank-Style Highlighters",5.68,2,0,1.7608
1245,CA-2017-133641,5/14/2017,5/21/2017,"Standard Class",EJ-14155,"Eva Jacobs",Consumer,"United States",Gulfport,Mississippi,39503,South,OFF-EN-10004955,"Office Supplies",Envelopes,"Fashion Color Clasp Envelopes",48.69,9,0,23.8581
1249,CA-2017-115602,12/18/2017,12/24/2017,"Standard Class",DJ-13630,"Doug Jacobs",Consumer,"United States","New York City","New York",10009,East,OFF-AR-10002280,"Office Supplies",Art,"Staples in misc. colors",38.82,6,0,17.469
1250,CA-2017-115602,12/18/2017,12/24/2017,"Standard Class",DJ-13630,"Doug Jacobs",Consumer,"United States","New York City","New York",10009,East,FUR-CH-10001708,Furniture,Chairs,"Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back",1141.938,9,0.1,139.5702
1251,CA-2017-115602,12/18/2017,12/24/2017,"Standard Class",DJ-13630,"Doug Jacobs",Consumer,"United States","New York City","New York",10009,East,OFF-AP-10000891,"Office Supplies",Appliances,"Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center",1704.56,13,0,511.368
1252,CA-2017-115602,12/18/2017,12/24/2017,"Standard Class",DJ-13630,"Doug Jacobs",Consumer,"United States","New York City","New York",10009,East,OFF-AR-10000462,"Office Supplies",Art,"Sanford Pocket Accent Highlighters",3.2,2,0,1.376
1254,CA-2017-144638,3/10/2017,3/14/2017,"Standard Class",MH-18115,"Mick Hernandez","Home Office","United States",Chester,Pennsylvania,19013,East,OFF-AR-10003958,"Office Supplies",Art,"Newell 337",5.248,2,0.2,0.5904
1255,CA-2017-144638,3/10/2017,3/14/2017,"Standard Class",MH-18115,"Mick Hernandez","Home Office","United States",Chester,Pennsylvania,19013,East,TEC-PH-10000149,Technology,Phones,"Cisco SPA525G2 IP Phone - Wireless",35.91,3,0.4,-8.379
1256,CA-2017-144638,3/10/2017,3/14/2017,"Standard Class",MH-18115,"Mick Hernandez","Home Office","United States",Chester,Pennsylvania,19013,East,FUR-FU-10003724,Furniture,Furnishings,"Westinghouse Clip-On Gooseneck Lamps",6.696,1,0.2,0.5022
1257,CA-2017-144638,3/10/2017,3/14/2017,"Standard Class",MH-18115,"Mick Hernandez","Home Office","United States",Chester,Pennsylvania,19013,East,FUR-FU-10003535,Furniture,Furnishings,"Howard Miller Distant Time Traveler Alarm Clock",43.872,2,0.2,11.5164
1261,CA-2017-117079,10/23/2017,10/27/2017,"Standard Class",JR-15700,"Jocasta Rupert",Consumer,"United States",Jacksonville,Florida,32216,South,TEC-PH-10004586,Technology,Phones,"Wilson SignalBoost 841262 DB PRO Amplifier Kit",863.88,3,0.2,107.985
1263,CA-2017-105053,7/7/2017,7/9/2017,"Second Class",CS-12355,"Christine Sundaresam",Consumer,"United States","Long Beach","New York",11561,East,OFF-BI-10001634,"Office Supplies",Binders,"Wilson Jones Active Use Binders",17.472,3,0.2,6.3336
1266,CA-2017-110380,9/2/2017,9/7/2017,"Standard Class",PF-19225,"Phillip Flathmann",Consumer,"United States","San Francisco",California,94122,West,OFF-AR-10000422,"Office Supplies",Art,"Pencil and Crayon Sharpener",6.57,3,0,1.7739
1269,CA-2017-121412,9/23/2017,9/27/2017,"Standard Class",BG-11695,"Brooke Gillingham",Corporate,"United States",Louisville,Colorado,80027,West,FUR-FU-10000246,Furniture,Furnishings,"Aluminum Document Frame",29.328,3,0.2,3.666
1270,CA-2017-100426,6/4/2017,6/8/2017,"Standard Class",DC-12850,"Dan Campbell",Consumer,"United States",Florence,Alabama,35630,South,OFF-PA-10002870,"Office Supplies",Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",12.48,2,0,5.616
1282,CA-2017-122154,4/9/2017,4/11/2017,"First Class",SA-20830,"Sue Ann Reed",Consumer,"United States",Jacksonville,Florida,32216,South,OFF-LA-10000121,"Office Supplies",Labels,"Avery 48",15.12,3,0.2,4.914
1283,CA-2017-122154,4/9/2017,4/11/2017,"First Class",SA-20830,"Sue Ann Reed",Consumer,"United States",Jacksonville,Florida,32216,South,OFF-BI-10002026,"Office Supplies",Binders,"Avery Arch Ring Binders",17.43,1,0.7,-13.363
1284,CA-2017-122154,4/9/2017,4/11/2017,"First Class",SA-20830,"Sue Ann Reed",Consumer,"United States",Jacksonville,Florida,32216,South,OFF-PA-10000994,"Office Supplies",Paper,"Xerox 1915",251.64,3,0.2,88.074
1297,CA-2017-115427,12/30/2017,1/3/2018,"Standard Class",EB-13975,"Erica Bern",Corporate,"United States",Fairfield,California,94533,West,OFF-BI-10002103,"Office Supplies",Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,0.2,4.5188
1298,CA-2017-115427,12/30/2017,1/3/2018,"Standard Class",EB-13975,"Erica Bern",Corporate,"United States",Fairfield,California,94533,West,OFF-BI-10004632,"Office Supplies",Binders,"GBC Binding covers",20.72,2,0.2,6.475
1304,US-2017-126179,7/3/2017,7/7/2017,"Standard Class",CS-12460,"Chuck Sachs",Consumer,"United States",Columbus,Georgia,31907,South,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1,0,5.5177
1305,US-2017-126179,7/3/2017,7/7/2017,"Standard Class",CS-12460,"Chuck Sachs",Consumer,"United States",Columbus,Georgia,31907,South,TEC-PH-10001557,Technology,Phones,"Pyle PMP37LED",287.97,3,0,77.7519
1318,CA-2017-157651,12/10/2017,12/14/2017,"Standard Class",HA-14920,"Helen Andreada",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,TEC-AC-10003116,Technology,Accessories,"Memorex Froggy Flash Drive 8 GB",14.2,1,0.2,3.3725
1321,CA-2017-167703,2/3/2017,2/8/2017,"Standard Class",MC-17575,"Matt Collins",Consumer,"United States",Cincinnati,Ohio,45231,East,OFF-BI-10002071,"Office Supplies",Binders,"Fellowes Black Plastic Comb Bindings",5.229,3,0.7,-4.1832
1322,CA-2017-167703,2/3/2017,2/8/2017,"Standard Class",MC-17575,"Matt Collins",Consumer,"United States",Cincinnati,Ohio,45231,East,OFF-ST-10001490,"Office Supplies",Storage,"Hot File 7-Pocket, Floor Stand",285.552,2,0.2,35.694
1323,CA-2017-121804,3/3/2017,3/8/2017,"Standard Class",LP-17095,"Liz Preis",Consumer,"United States",Murray,Kentucky,42071,South,OFF-AP-10004859,"Office Supplies",Appliances,"Acco 6 Outlet Guardian Premium Surge Suppressor",72.8,5,0,19.656
1324,CA-2017-162635,10/9/2017,10/10/2017,"First Class",EB-14170,"Evan Bailliet",Consumer,"United States",Wilmington,"North Carolina",28403,South,OFF-PA-10002659,"Office Supplies",Paper,"Avoid Verbal Orders Carbonless Minifold Book",10.816,4,0.2,3.5152
1329,CA-2017-106033,10/15/2017,10/18/2017,"Second Class",FG-14260,"Frank Gastineau","Home Office","United States","San Francisco",California,94110,West,OFF-AR-10002818,"Office Supplies",Art,"Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener",87.92,4,0,26.376
1331,CA-2017-127705,6/2/2017,6/6/2017,"Standard Class",AB-10255,"Alejandro Ballentine","Home Office","United States",Lorain,Ohio,44052,East,TEC-PH-10000347,Technology,Phones,"Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple",2.97,1,0.4,-0.6435
1332,CA-2017-127705,6/2/2017,6/6/2017,"Standard Class",AB-10255,"Alejandro Ballentine","Home Office","United States",Lorain,Ohio,44052,East,OFF-ST-10004507,"Office Supplies",Storage,"Advantus Rolling Storage Box",27.44,2,0.2,2.401
1337,US-2017-123281,4/2/2017,4/7/2017,"Standard Class",JF-15190,"Jamie Frazer",Consumer,"United States","Los Angeles",California,90008,West,FUR-FU-10003724,Furniture,Furnishings,"Westinghouse Clip-On Gooseneck Lamps",25.11,3,0,6.5286
1338,CA-2017-100524,3/31/2017,4/2/2017,"Second Class",CM-12115,"Chad McGuire",Consumer,"United States","New York City","New York",10011,East,FUR-FU-10004018,Furniture,Furnishings,"Tensor Computer Mounted Lamp",29.78,2,0,8.0406
1339,CA-2017-100524,3/31/2017,4/2/2017,"Second Class",CM-12115,"Chad McGuire",Consumer,"United States","New York City","New York",10011,East,TEC-PH-10002549,Technology,Phones,"Polycom SoundPoint IP 450 VoIP phone",677.58,3,0,176.1708
1340,CA-2017-100524,3/31/2017,4/2/2017,"Second Class",CM-12115,"Chad McGuire",Consumer,"United States","New York City","New York",10011,East,OFF-PA-10004911,"Office Supplies",Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",75.04,8,0,36.0192
1341,CA-2017-113481,1/2/2017,1/4/2017,"First Class",AS-10045,"Aaron Smayling",Corporate,"United States",Jacksonville,"North Carolina",28540,South,TEC-MA-10002178,Technology,Machines,"Cisco CP-7937G Unified IP Conference Station Phone",695.7,2,0.5,-27.828
1343,CA-2017-113481,1/2/2017,1/4/2017,"First Class",AS-10045,"Aaron Smayling",Corporate,"United States",Jacksonville,"North Carolina",28540,South,OFF-BI-10000474,"Office Supplies",Binders,"Avery Recycled Flexi-View Covers for Binding Systems",28.854,6,0.7,-21.1596
1353,CA-2017-162978,5/4/2017,5/9/2017,"Standard Class",LW-16990,"Lindsay Williams",Corporate,"United States","San Francisco",California,94109,West,TEC-PH-10003092,Technology,Phones,"Motorola L804",183.96,5,0.2,20.6955
1354,CA-2017-162978,5/4/2017,5/9/2017,"Standard Class",LW-16990,"Lindsay Williams",Corporate,"United States","San Francisco",California,94109,West,OFF-PA-10002250,"Office Supplies",Paper,"Things To Do Today Pad",17.61,3,0,8.4528
